,Region,Codigo region,Comuna,Codigo comuna,Poblacion,fecha,Cantidad
23,Arica y Parinacota,15.0,General Lagos,15202.0,810.0,2020-04-01,0.0
24,Arica y Parinacota,15.0,General Lagos,15202.0,810.0,2020-04-03,0.0
25,Arica y Parinacota,15.0,General Lagos,15202.0,810.0,2020-04-06,0.0
26,Arica y Parinacota,15.0,General Lagos,15202.0,810.0,2020-04-08,0.0
27,Arica y Parinacota,15.0,General Lagos,15202.0,810.0,2020-04-10,0.0
28,Arica y Parinacota,15.0,General Lagos,15202.0,810.0,2020-04-13,0.0
29,Arica y Parinacota,15.0,General Lagos,15202.0,810.0,2020-04-15,0.0
30,Arica y Parinacota,15.0,General Lagos,15202.0,810.0,2020-04-17,0.0
31,Arica y Parinacota,15.0,General Lagos,15202.0,810.0,2020-04-20,0.0
32,Arica y Parinacota,15.0,General Lagos,15202.0,810.0,2020-04-24,0.0
33,Arica y Parinacota,15.0,Putre,15201.0,2515.0,2020-03-30,0.0
34,Arica y Parinacota,15.0,Putre,15201.0,2515.0,2020-04-01,0.0
35,Arica y Parinacota,15.0,Putre,15201.0,2515.0,2020-04-03,0.0
36,Arica y Parinacota,15.0,Putre,15201.0,2515.0,2020-04-06,0.0
37,Arica y Parinacota,15.0,Putre,15201.0,2515.0,2020-04-08,0.0
38,Arica y Parinacota,15.0,Putre,15201.0,2515.0,2020-04-10,0.0
39,Arica y Parinacota,15.0,Putre,15201.0,2515.0,2020-04-13,0.0
40,Arica y Parinacota,15.0,Putre,15201.0,2515.0,2020-04-15,0.0
41,Arica y Parinacota,15.0,Putre,15201.0,2515.0,2020-04-17,0.0
42,Arica y Parinacota,15.0,Putre,15201.0,2515.0,2020-04-20,0.0
43,Arica y Parinacota,15.0,Putre,15201.0,2515.0,2020-04-24,0.0
44,Arica y Parinacota,15.0,Total,,252110.0,2020-03-30,6.0
45,Arica y Parinacota,15.0,Total,,252110.0,2020-04-01,6.0
46,Arica y Parinacota,15.0,Total,,252110.0,2020-04-03,12.0
47,Arica y Parinacota,15.0,Total,,252110.0,2020-04-06,41.0
48,Arica y Parinacota,15.0,Total,,252110.0,2020-04-08,63.0
49,Arica y Parinacota,15.0,Total,,252110.0,2020-04-10,87.0
50,Arica y Parinacota,15.0,Total,,252110.0,2020-04-13,115.0
51,Arica y Parinacota,15.0,Total,,252110.0,2020-04-15,124.0
52,Arica y Parinacota,15.0,Total,,252110.0,2020-04-17,134.0
53,Arica y Parinacota,15.0,Total,,252110.0,2020-04-20,166.0
54,Arica y Parinacota,15.0,Total,,252110.0,2020-04-24,224.0
55,,,,,,2020-03-30,
56,,,,,,2020-04-01,
57,,,,,,2020-04-03,
58,,,,,,2020-04-06,
59,,,,,,2020-04-08,
60,,,,,,2020-04-10,
61,,,,,,2020-04-13,
62,,,,,,2020-04-15,
63,,,,,,2020-04-17,
64,,,,,,2020-04-20,
65,,,,,,2020-04-24,
66,Tarapaca,1.0,Alto Hospicio,1107.0,129999.0,2020-03-30,0.0
67,Tarapaca,1.0,Alto Hospicio,1107.0,129999.0,2020-04-01,0.0
68,Tarapaca,1.0,Alto Hospicio,1107.0,129999.0,2020-04-03,0.0
69,Tarapaca,1.0,Alto Hospicio,1107.0,129999.0,2020-04-06,5.0
70,Tarapaca,1.0,Alto Hospicio,1107.0,129999.0,2020-04-08,6.0
71,Tarapaca,1.0,Alto Hospicio,1107.0,129999.0,2020-04-10,10.0
72,Tarapaca,1.0,Alto Hospicio,1107.0,129999.0,2020-04-13,14.0
73,Tarapaca,1.0,Alto Hospicio,1107.0,129999.0,2020-04-15,15.0
74,Tarapaca,1.0,Alto Hospicio,1107.0,129999.0,2020-04-17,16.0
75,Tarapaca,1.0,Alto Hospicio,1107.0,129999.0,2020-04-20,27.0
76,Tarapaca,1.0,Alto Hospicio,1107.0,129999.0,2020-04-24,39.0
77,Tarapaca,1.0,Camina,1402.0,1375.0,2020-03-30,0.0
78,Tarapaca,1.0,Camina,1402.0,1375.0,2020-04-01,0.0
79,Tarapaca,1.0,Camina,1402.0,1375.0,2020-04-03,0.0
80,Tarapaca,1.0,Camina,1402.0,1375.0,2020-04-06,0.0
81,Tarapaca,1.0,Camina,1402.0,1375.0,2020-04-08,0.0
82,Tarapaca,1.0,Camina,1402.0,1375.0,2020-04-10,0.0
83,Tarapaca,1.0,Camina,1402.0,1375.0,2020-04-13,0.0
84,Tarapaca,1.0,Camina,1402.0,1375.0,2020-04-15,0.0
85,Tarapaca,1.0,Camina,1402.0,1375.0,2020-04-17,0.0
86,Tarapaca,1.0,Camina,1402.0,1375.0,2020-04-20,0.0
87,Tarapaca,1.0,Camina,1402.0,1375.0,2020-04-24,0.0
88,Tarapaca,1.0,Colchane,1403.0,1583.0,2020-03-30,0.0
89,Tarapaca,1.0,Colchane,1403.0,1583.0,2020-04-01,0.0
90,Tarapaca,1.0,Colchane,1403.0,1583.0,2020-04-03,0.0
91,Tarapaca,1.0,Colchane,1403.0,1583.0,2020-04-06,0.0
92,Tarapaca,1.0,Colchane,1403.0,1583.0,2020-04-08,0.0
93,Tarapaca,1.0,Colchane,1403.0,1583.0,2020-04-10,0.0
94,Tarapaca,1.0,Colchane,1403.0,1583.0,2020-04-13,0.0
95,Tarapaca,1.0,Colchane,1403.0,1583.0,2020-04-15,0.0
96,Tarapaca,1.0,Colchane,1403.0,1583.0,2020-04-17,0.0
97,Tarapaca,1.0,Colchane,1403.0,1583.0,2020-04-20,0.0
98,Tarapaca,1.0,Colchane,1403.0,1583.0,2020-04-24,0.0
99,Tarapaca,1.0,Huara,1404.0,3000.0,2020-03-30,0.0
100,Tarapaca,1.0,Huara,1404.0,3000.0,2020-04-01,0.0
101,Tarapaca,1.0,Huara,1404.0,3000.0,2020-04-03,0.0
102,Tarapaca,1.0,Huara,1404.0,3000.0,2020-04-06,0.0
103,Tarapaca,1.0,Huara,1404.0,3000.0,2020-04-08,0.0
104,Tarapaca,1.0,Huara,1404.0,3000.0,2020-04-10,0.0
105,Tarapaca,1.0,Huara,1404.0,3000.0,2020-04-13,0.0
106,Tarapaca,1.0,Huara,1404.0,3000.0,2020-04-15,0.0
107,Tarapaca,1.0,Huara,1404.0,3000.0,2020-04-17,0.0
108,Tarapaca,1.0,Huara,1404.0,3000.0,2020-04-20,0.0
109,Tarapaca,1.0,Huara,1404.0,3000.0,2020-04-24,0.0
110,Tarapaca,1.0,Iquique,1101.0,223463.0,2020-03-30,5.0
111,Tarapaca,1.0,Iquique,1101.0,223463.0,2020-04-01,9.0
112,Tarapaca,1.0,Iquique,1101.0,223463.0,2020-04-03,10.0
113,Tarapaca,1.0,Iquique,1101.0,223463.0,2020-04-06,13.0
114,Tarapaca,1.0,Iquique,1101.0,223463.0,2020-04-08,16.0
115,Tarapaca,1.0,Iquique,1101.0,223463.0,2020-04-10,18.0
116,Tarapaca,1.0,Iquique,1101.0,223463.0,2020-04-13,26.0
117,Tarapaca,1.0,Iquique,1101.0,223463.0,2020-04-15,26.0
118,Tarapaca,1.0,Iquique,1101.0,223463.0,2020-04-17,31.0
119,Tarapaca,1.0,Iquique,1101.0,223463.0,2020-04-20,36.0
120,Tarapaca,1.0,Iquique,1101.0,223463.0,2020-04-24,58.0
121,Tarapaca,1.0,Pica,1405.0,5958.0,2020-03-30,0.0
122,Tarapaca,1.0,Pica,1405.0,5958.0,2020-04-01,0.0
123,Tarapaca,1.0,Pica,1405.0,5958.0,2020-04-03,0.0
124,Tarapaca,1.0,Pica,1405.0,5958.0,2020-04-06,0.0
125,Tarapaca,1.0,Pica,1405.0,5958.0,2020-04-08,0.0
126,Tarapaca,1.0,Pica,1405.0,5958.0,2020-04-10,5.0
127,Tarapaca,1.0,Pica,1405.0,5958.0,2020-04-13,10.0
128,Tarapaca,1.0,Pica,1405.0,5958.0,2020-04-15,19.0
129,Tarapaca,1.0,Pica,1405.0,5958.0,2020-04-17,24.0
130,Tarapaca,1.0,Pica,1405.0,5958.0,2020-04-20,28.0
131,Tarapaca,1.0,Pica,1405.0,5958.0,2020-04-24,31.0
132,Tarapaca,1.0,Pozo Almonte,1401.0,17395.0,2020-03-30,0.0
133,Tarapaca,1.0,Pozo Almonte,1401.0,17395.0,2020-04-01,0.0
134,Tarapaca,1.0,Pozo Almonte,1401.0,17395.0,2020-04-03,0.0
135,Tarapaca,1.0,Pozo Almonte,1401.0,17395.0,2020-04-06,0.0
136,Tarapaca,1.0,Pozo Almonte,1401.0,17395.0,2020-04-08,0.0
137,Tarapaca,1.0,Pozo Almonte,1401.0,17395.0,2020-04-10,0.0
138,Tarapaca,1.0,Pozo Almonte,1401.0,17395.0,2020-04-13,2.0
139,Tarapaca,1.0,Pozo Almonte,1401.0,17395.0,2020-04-15,2.0
140,Tarapaca,1.0,Pozo Almonte,1401.0,17395.0,2020-04-17,2.0
141,Tarapaca,1.0,Pozo Almonte,1401.0,17395.0,2020-04-20,2.0
142,Tarapaca,1.0,Pozo Almonte,1401.0,17395.0,2020-04-24,2.0
143,Tarapaca,1.0,Total,,382773.0,2020-03-30,5.0
144,Tarapaca,1.0,Total,,382773.0,2020-04-01,10.0
145,Tarapaca,1.0,Total,,382773.0,2020-04-03,13.0
146,Tarapaca,1.0,Total,,382773.0,2020-04-06,21.0
147,Tarapaca,1.0,Total,,382773.0,2020-04-08,26.0
148,Tarapaca,1.0,Total,,382773.0,2020-04-10,35.0
149,Tarapaca,1.0,Total,,382773.0,2020-04-13,52.0
150,Tarapaca,1.0,Total,,382773.0,2020-04-15,62.0
151,Tarapaca,1.0,Total,,382773.0,2020-04-17,73.0
152,Tarapaca,1.0,Total,,382773.0,2020-04-20,93.0
153,Tarapaca,1.0,Total,,382773.0,2020-04-24,130.0
154,,,,,,2020-03-30,
155,,,,,,2020-04-01,
156,,,,,,2020-04-03,
157,,,,,,2020-04-06,
158,,,,,,2020-04-08,
159,,,,,,2020-04-10,
160,,,,,,2020-04-13,
161,,,,,,2020-04-15,
162,,,,,,2020-04-17,
163,,,,,,2020-04-20,
164,,,,,,2020-04-24,
165,Antofagasta,2.0,Antofagasta,2101.0,425725.0,2020-03-30,29.0
166,Antofagasta,2.0,Antofagasta,2101.0,425725.0,2020-04-01,32.0
167,Antofagasta,2.0,Antofagasta,2101.0,425725.0,2020-04-03,44.0
168,Antofagasta,2.0,Antofagasta,2101.0,425725.0,2020-04-06,54.0
169,Antofagasta,2.0,Antofagasta,2101.0,425725.0,2020-04-08,60.0
170,Antofagasta,2.0,Antofagasta,2101.0,425725.0,2020-04-10,82.0
171,Antofagasta,2.0,Antofagasta,2101.0,425725.0,2020-04-13,106.0
172,Antofagasta,2.0,Antofagasta,2101.0,425725.0,2020-04-15,122.0
173,Antofagasta,2.0,Antofagasta,2101.0,425725.0,2020-04-17,145.0
174,Antofagasta,2.0,Antofagasta,2101.0,425725.0,2020-04-20,184.0
175,Antofagasta,2.0,Antofagasta,2101.0,425725.0,2020-04-24,261.0
176,Antofagasta,2.0,Calama,2201.0,190336.0,2020-03-30,0.0
177,Antofagasta,2.0,Calama,2201.0,190336.0,2020-04-01,0.0
178,Antofagasta,2.0,Calama,2201.0,190336.0,2020-04-03,5.0
179,Antofagasta,2.0,Calama,2201.0,190336.0,2020-04-06,7.0
180,Antofagasta,2.0,Calama,2201.0,190336.0,2020-04-08,8.0
181,Antofagasta,2.0,Calama,2201.0,190336.0,2020-04-10,13.0
182,Antofagasta,2.0,Calama,2201.0,190336.0,2020-04-13,20.0
183,Antofagasta,2.0,Calama,2201.0,190336.0,2020-04-15,21.0
184,Antofagasta,2.0,Calama,2201.0,190336.0,2020-04-17,21.0
185,Antofagasta,2.0,Calama,2201.0,190336.0,2020-04-20,25.0
186,Antofagasta,2.0,Calama,2201.0,190336.0,2020-04-24,35.0
187,Antofagasta,2.0,Maria Elena,2302.0,6814.0,2020-03-30,0.0
188,Antofagasta,2.0,Maria Elena,2302.0,6814.0,2020-04-01,0.0
189,Antofagasta,2.0,Maria Elena,2302.0,6814.0,2020-04-03,0.0
190,Antofagasta,2.0,Maria Elena,2302.0,6814.0,2020-04-06,0.0
191,Antofagasta,2.0,Maria Elena,2302.0,6814.0,2020-04-08,0.0
192,Antofagasta,2.0,Maria Elena,2302.0,6814.0,2020-04-10,0.0
193,Antofagasta,2.0,Maria Elena,2302.0,6814.0,2020-04-13,1.0
194,Antofagasta,2.0,Maria Elena,2302.0,6814.0,2020-04-15,2.0
195,Antofagasta,2.0,Maria Elena,2302.0,6814.0,2020-04-17,4.0
196,Antofagasta,2.0,Maria Elena,2302.0,6814.0,2020-04-20,6.0
197,Antofagasta,2.0,Maria Elena,2302.0,6814.0,2020-04-24,7.0
198,Antofagasta,2.0,Mejillones,2102.0,14776.0,2020-03-30,0.0
199,Antofagasta,2.0,Mejillones,2102.0,14776.0,2020-04-01,0.0
200,Antofagasta,2.0,Mejillones,2102.0,14776.0,2020-04-03,0.0
201,Antofagasta,2.0,Mejillones,2102.0,14776.0,2020-04-06,0.0
202,Antofagasta,2.0,Mejillones,2102.0,14776.0,2020-04-08,0.0
203,Antofagasta,2.0,Mejillones,2102.0,14776.0,2020-04-10,6.0
204,Antofagasta,2.0,Mejillones,2102.0,14776.0,2020-04-13,12.0
205,Antofagasta,2.0,Mejillones,2102.0,14776.0,2020-04-15,14.0
206,Antofagasta,2.0,Mejillones,2102.0,14776.0,2020-04-17,19.0
207,Antofagasta,2.0,Mejillones,2102.0,14776.0,2020-04-20,27.0
208,Antofagasta,2.0,Mejillones,2102.0,14776.0,2020-04-24,43.0
209,Antofagasta,2.0,Ollague,2202.0,287.0,2020-03-30,0.0
210,Antofagasta,2.0,Ollague,2202.0,287.0,2020-04-01,0.0
211,Antofagasta,2.0,Ollague,2202.0,287.0,2020-04-03,0.0
212,Antofagasta,2.0,Ollague,2202.0,287.0,2020-04-06,0.0
213,Antofagasta,2.0,Ollague,2202.0,287.0,2020-04-08,0.0
214,Antofagasta,2.0,Ollague,2202.0,287.0,2020-04-10,0.0
215,Antofagasta,2.0,Ollague,2202.0,287.0,2020-04-13,0.0
216,Antofagasta,2.0,Ollague,2202.0,287.0,2020-04-15,0.0
217,Antofagasta,2.0,Ollague,2202.0,287.0,2020-04-17,0.0
218,Antofagasta,2.0,Ollague,2202.0,287.0,2020-04-20,0.0
219,Antofagasta,2.0,Ollague,2202.0,287.0,2020-04-24,0.0
220,Antofagasta,2.0,San Pedro de Atacama,2203.0,10434.0,2020-03-30,0.0
221,Antofagasta,2.0,San Pedro de Atacama,2203.0,10434.0,2020-04-01,0.0
222,Antofagasta,2.0,San Pedro de Atacama,2203.0,10434.0,2020-04-03,0.0
223,Antofagasta,2.0,San Pedro de Atacama,2203.0,10434.0,2020-04-06,4.0
224,Antofagasta,2.0,San Pedro de Atacama,2203.0,10434.0,2020-04-08,4.0
225,Antofagasta,2.0,San Pedro de Atacama,2203.0,10434.0,2020-04-10,4.0
226,Antofagasta,2.0,San Pedro de Atacama,2203.0,10434.0,2020-04-13,4.0
227,Antofagasta,2.0,San Pedro de Atacama,2203.0,10434.0,2020-04-15,4.0
228,Antofagasta,2.0,San Pedro de Atacama,2203.0,10434.0,2020-04-17,4.0
229,Antofagasta,2.0,San Pedro de Atacama,2203.0,10434.0,2020-04-20,4.0
230,Antofagasta,2.0,San Pedro de Atacama,2203.0,10434.0,2020-04-24,4.0
231,Antofagasta,2.0,Sierra Gorda,2103.0,1746.0,2020-03-30,0.0
232,Antofagasta,2.0,Sierra Gorda,2103.0,1746.0,2020-04-01,0.0
233,Antofagasta,2.0,Sierra Gorda,2103.0,1746.0,2020-04-03,0.0
234,Antofagasta,2.0,Sierra Gorda,2103.0,1746.0,2020-04-06,0.0
235,Antofagasta,2.0,Sierra Gorda,2103.0,1746.0,2020-04-08,0.0
236,Antofagasta,2.0,Sierra Gorda,2103.0,1746.0,2020-04-10,0.0
237,Antofagasta,2.0,Sierra Gorda,2103.0,1746.0,2020-04-13,0.0
238,Antofagasta,2.0,Sierra Gorda,2103.0,1746.0,2020-04-15,0.0
239,Antofagasta,2.0,Sierra Gorda,2103.0,1746.0,2020-04-17,0.0
240,Antofagasta,2.0,Sierra Gorda,2103.0,1746.0,2020-04-20,0.0
241,Antofagasta,2.0,Sierra Gorda,2103.0,1746.0,2020-04-24,0.0
242,Antofagasta,2.0,Taltal,2104.0,13657.0,2020-03-30,0.0
243,Antofagasta,2.0,Taltal,2104.0,13657.0,2020-04-01,0.0
244,Antofagasta,2.0,Taltal,2104.0,13657.0,2020-04-03,0.0
245,Antofagasta,2.0,Taltal,2104.0,13657.0,2020-04-06,0.0
246,Antofagasta,2.0,Taltal,2104.0,13657.0,2020-04-08,0.0
247,Antofagasta,2.0,Taltal,2104.0,13657.0,2020-04-10,0.0
248,Antofagasta,2.0,Taltal,2104.0,13657.0,2020-04-13,3.0
249,Antofagasta,2.0,Taltal,2104.0,13657.0,2020-04-15,7.0
250,Antofagasta,2.0,Taltal,2104.0,13657.0,2020-04-17,7.0
251,Antofagasta,2.0,Taltal,2104.0,13657.0,2020-04-20,7.0
252,Antofagasta,2.0,Taltal,2104.0,13657.0,2020-04-24,7.0
253,Antofagasta,2.0,Tocopilla,2301.0,28079.0,2020-03-30,0.0
254,Antofagasta,2.0,Tocopilla,2301.0,28079.0,2020-04-01,0.0
255,Antofagasta,2.0,Tocopilla,2301.0,28079.0,2020-04-03,0.0
256,Antofagasta,2.0,Tocopilla,2301.0,28079.0,2020-04-06,0.0
257,Antofagasta,2.0,Tocopilla,2301.0,28079.0,2020-04-08,0.0
258,Antofagasta,2.0,Tocopilla,2301.0,28079.0,2020-04-10,0.0
259,Antofagasta,2.0,Tocopilla,2301.0,28079.0,2020-04-13,3.0
260,Antofagasta,2.0,Tocopilla,2301.0,28079.0,2020-04-15,6.0
261,Antofagasta,2.0,Tocopilla,2301.0,28079.0,2020-04-17,11.0
262,Antofagasta,2.0,Tocopilla,2301.0,28079.0,2020-04-20,11.0
263,Antofagasta,2.0,Tocopilla,2301.0,28079.0,2020-04-24,11.0
264,Antofagasta,2.0,Total,,691854.0,2020-03-30,35.0
265,Antofagasta,2.0,Total,,691854.0,2020-04-01,39.0
266,Antofagasta,2.0,Total,,691854.0,2020-04-03,54.0
267,Antofagasta,2.0,Total,,691854.0,2020-04-06,68.0
268,Antofagasta,2.0,Total,,691854.0,2020-04-08,77.0
269,Antofagasta,2.0,Total,,691854.0,2020-04-10,110.0
270,Antofagasta,2.0,Total,,691854.0,2020-04-13,149.0
271,Antofagasta,2.0,Total,,691854.0,2020-04-15,176.0
272,Antofagasta,2.0,Total,,691854.0,2020-04-17,211.0
273,Antofagasta,2.0,Total,,691854.0,2020-04-20,264.0
274,Antofagasta,2.0,Total,,691854.0,2020-04-24,368.0
275,,,,,,2020-03-30,
276,,,,,,2020-04-01,
277,,,,,,2020-04-03,
278,,,,,,2020-04-06,
279,,,,,,2020-04-08,
280,,,,,,2020-04-10,
281,,,,,,2020-04-13,
282,,,,,,2020-04-15,
283,,,,,,2020-04-17,
284,,,,,,2020-04-20,
285,,,,,,2020-04-24,
286,Atacama,3.0,Alto del Carmen,3302.0,5729.0,2020-03-30,0.0
287,Atacama,3.0,Alto del Carmen,3302.0,5729.0,2020-04-01,0.0
288,Atacama,3.0,Alto del Carmen,3302.0,5729.0,2020-04-03,0.0
289,Atacama,3.0,Alto del Carmen,3302.0,5729.0,2020-04-06,0.0
290,Atacama,3.0,Alto del Carmen,3302.0,5729.0,2020-04-08,0.0
291,Atacama,3.0,Alto del Carmen,3302.0,5729.0,2020-04-10,0.0
292,Atacama,3.0,Alto del Carmen,3302.0,5729.0,2020-04-13,0.0
293,Atacama,3.0,Alto del Carmen,3302.0,5729.0,2020-04-15,0.0
294,Atacama,3.0,Alto del Carmen,3302.0,5729.0,2020-04-17,0.0
295,Atacama,3.0,Alto del Carmen,3302.0,5729.0,2020-04-20,0.0
296,Atacama,3.0,Alto del Carmen,3302.0,5729.0,2020-04-24,0.0
297,Atacama,3.0,Caldera,3102.0,19426.0,2020-03-30,0.0
298,Atacama,3.0,Caldera,3102.0,19426.0,2020-04-01,0.0
299,Atacama,3.0,Caldera,3102.0,19426.0,2020-04-03,0.0
300,Atacama,3.0,Caldera,3102.0,19426.0,2020-04-06,0.0
301,Atacama,3.0,Caldera,3102.0,19426.0,2020-04-08,0.0
302,Atacama,3.0,Caldera,3102.0,19426.0,2020-04-10,0.0
303,Atacama,3.0,Caldera,3102.0,19426.0,2020-04-13,0.0
304,Atacama,3.0,Caldera,3102.0,19426.0,2020-04-15,0.0
305,Atacama,3.0,Caldera,3102.0,19426.0,2020-04-17,0.0
306,Atacama,3.0,Caldera,3102.0,19426.0,2020-04-20,0.0
307,Atacama,3.0,Caldera,3102.0,19426.0,2020-04-24,0.0
308,Atacama,3.0,Chanaral,3201.0,13164.0,2020-03-30,0.0
309,Atacama,3.0,Chanaral,3201.0,13164.0,2020-04-01,0.0
310,Atacama,3.0,Chanaral,3201.0,13164.0,2020-04-03,0.0
311,Atacama,3.0,Chanaral,3201.0,13164.0,2020-04-06,0.0
312,Atacama,3.0,Chanaral,3201.0,13164.0,2020-04-08,0.0
313,Atacama,3.0,Chanaral,3201.0,13164.0,2020-04-10,0.0
314,Atacama,3.0,Chanaral,3201.0,13164.0,2020-04-13,0.0
315,Atacama,3.0,Chanaral,3201.0,13164.0,2020-04-15,0.0
316,Atacama,3.0,Chanaral,3201.0,13164.0,2020-04-17,0.0
317,Atacama,3.0,Chanaral,3201.0,13164.0,2020-04-20,0.0
318,Atacama,3.0,Chanaral,3201.0,13164.0,2020-04-24,0.0
319,Atacama,3.0,Copiapo,3101.0,171766.0,2020-03-30,0.0
320,Atacama,3.0,Copiapo,3101.0,171766.0,2020-04-01,0.0
321,Atacama,3.0,Copiapo,3101.0,171766.0,2020-04-03,4.0
322,Atacama,3.0,Copiapo,3101.0,171766.0,2020-04-06,4.0
323,Atacama,3.0,Copiapo,3101.0,171766.0,2020-04-08,5.0
324,Atacama,3.0,Copiapo,3101.0,171766.0,2020-04-10,8.0
325,Atacama,3.0,Copiapo,3101.0,171766.0,2020-04-13,8.0
326,Atacama,3.0,Copiapo,3101.0,171766.0,2020-04-15,8.0
327,Atacama,3.0,Copiapo,3101.0,171766.0,2020-04-17,8.0
328,Atacama,3.0,Copiapo,3101.0,171766.0,2020-04-20,8.0
329,Atacama,3.0,Copiapo,3101.0,171766.0,2020-04-24,8.0
330,Atacama,3.0,Diego de Almagro,3202.0,14358.0,2020-03-30,0.0
331,Atacama,3.0,Diego de Almagro,3202.0,14358.0,2020-04-01,0.0
332,Atacama,3.0,Diego de Almagro,3202.0,14358.0,2020-04-03,0.0
333,Atacama,3.0,Diego de Almagro,3202.0,14358.0,2020-04-06,0.0
334,Atacama,3.0,Diego de Almagro,3202.0,14358.0,2020-04-08,0.0
335,Atacama,3.0,Diego de Almagro,3202.0,14358.0,2020-04-10,0.0
336,Atacama,3.0,Diego de Almagro,3202.0,14358.0,2020-04-13,1.0
337,Atacama,3.0,Diego de Almagro,3202.0,14358.0,2020-04-15,1.0
338,Atacama,3.0,Diego de Almagro,3202.0,14358.0,2020-04-17,1.0
339,Atacama,3.0,Diego de Almagro,3202.0,14358.0,2020-04-20,1.0
340,Atacama,3.0,Diego de Almagro,3202.0,14358.0,2020-04-24,1.0
341,Atacama,3.0,Freirina,3303.0,7681.0,2020-03-30,0.0
342,Atacama,3.0,Freirina,3303.0,7681.0,2020-04-01,0.0
343,Atacama,3.0,Freirina,3303.0,7681.0,2020-04-03,0.0
344,Atacama,3.0,Freirina,3303.0,7681.0,2020-04-06,0.0
345,Atacama,3.0,Freirina,3303.0,7681.0,2020-04-08,0.0
346,Atacama,3.0,Freirina,3303.0,7681.0,2020-04-10,0.0
347,Atacama,3.0,Freirina,3303.0,7681.0,2020-04-13,0.0
348,Atacama,3.0,Freirina,3303.0,7681.0,2020-04-15,0.0
349,Atacama,3.0,Freirina,3303.0,7681.0,2020-04-17,0.0
350,Atacama,3.0,Freirina,3303.0,7681.0,2020-04-20,0.0
351,Atacama,3.0,Freirina,3303.0,7681.0,2020-04-24,0.0
352,Atacama,3.0,Huasco,3304.0,11264.0,2020-03-30,0.0
353,Atacama,3.0,Huasco,3304.0,11264.0,2020-04-01,0.0
354,Atacama,3.0,Huasco,3304.0,11264.0,2020-04-03,0.0
355,Atacama,3.0,Huasco,3304.0,11264.0,2020-04-06,0.0
356,Atacama,3.0,Huasco,3304.0,11264.0,2020-04-08,0.0
357,Atacama,3.0,Huasco,3304.0,11264.0,2020-04-10,0.0
358,Atacama,3.0,Huasco,3304.0,11264.0,2020-04-13,0.0
359,Atacama,3.0,Huasco,3304.0,11264.0,2020-04-15,0.0
360,Atacama,3.0,Huasco,3304.0,11264.0,2020-04-17,0.0
361,Atacama,3.0,Huasco,3304.0,11264.0,2020-04-20,1.0
362,Atacama,3.0,Huasco,3304.0,11264.0,2020-04-24,0.0
363,Atacama,3.0,Tierra Amarilla,3103.0,14312.0,2020-03-30,0.0
364,Atacama,3.0,Tierra Amarilla,3103.0,14312.0,2020-04-01,0.0
365,Atacama,3.0,Tierra Amarilla,3103.0,14312.0,2020-04-03,0.0
366,Atacama,3.0,Tierra Amarilla,3103.0,14312.0,2020-04-06,0.0
367,Atacama,3.0,Tierra Amarilla,3103.0,14312.0,2020-04-08,0.0
368,Atacama,3.0,Tierra Amarilla,3103.0,14312.0,2020-04-10,4.0
369,Atacama,3.0,Tierra Amarilla,3103.0,14312.0,2020-04-13,4.0
370,Atacama,3.0,Tierra Amarilla,3103.0,14312.0,2020-04-15,4.0
371,Atacama,3.0,Tierra Amarilla,3103.0,14312.0,2020-04-17,4.0
372,Atacama,3.0,Tierra Amarilla,3103.0,14312.0,2020-04-20,4.0
